coverage,coverage_class,id,rle_mask
0.8579551024409372,9,c023a62b96,56 46 156 47 255 49 354 51 451 55 548 59 644 64 742 67 841 69 941 70 1041 71 1140 73 1239 75 1337 78 1436 80 1534 83 1633 85 1733 86 1832 88 1931 90 2031 91 2131 92 2231 93 2330 95 2429 97 2529 5649 8182 90 8283 84 8384 79 8485 75 8586 71 8687 68 8788 67 8889 66 8990 65 9091 64 9192 62 9293 59 9394 57 9495 54 9596 52 9697 50 9798 49 9899 47 10000 46 10101 44
0.021958631506715027,1,a00d2b180c,8775 7 8788 1 8876 9 8889 2 8977 11 8990 3 9080 15 9183 14 9285 14 9387 13 9486 15 9586 16 9685 19 9785 20 9886 20 9987 20 10091 17 10194 8
0.7376727771787079,8,b07fc3b87c,1709 9 1804 15 1899 21 1994 27 2089 33 2184 39 2282 42 2377 48 2475 51 2573 54 2671 57 2769 60 2867 63 2965 66 3063 69 3161 72 3259 75 3357 78 3455 81 3553 84 3651 87 3746 93 3847 93 3948 93 4049 93 4150 93 4251 93 4352 93 4450 96 4551 96 4649 99 4750 5452
0.2357611998823645,3,84eb2c400b,1312 2 1410 5 1508 8 1607 10 1706 12 1805 14 1904 16 2003 18 2102 20 2201 22 2301 23 2400 25 2500 26 2599 28 2699 29 2798 31 2896 34 2994 37 3093 39 3191 42 3290 44 3388 47 3487 49 3586 51 3685 53 3786 53 3886 54 3986 55 4086 56 4187 56 4287 57 4387 58 4488 58 4589 58 4689 59 4789 60 4889 61 4990 61 5090 62 5190 63 5290 64 5390 65 5490 66 5591 66 5692 66 5795 64 5898 62 6002 59 6105 57 6210 53 6314 50 6420 45 6525 41 6632 35 6740 28 6849 20 6962 8
0.0,0,19e749d0b1,
0.02411528281541025,1,0c0f001366,489 17 588 19 686 22 787 22 888 22 989 22 1091 21 1194 19 1296 18 1399 16 1502 14 1606 11 1709 9 1812 7 1915 5 2019 2
0.0,0,18c4cdefec,
0.8919713753553573,9,809cb34e8d,1 7572 7576 92 7677 85 7778 80 7879 75 7980 72 8081 69 8182 68 8283 67 8384 66 8485 66 8586 65 8687 65 8788 12 8801 52 8889 10 8904 50 8990 7 9007 48 9091 4 9109 47 9211 46 9313 45 9415 45 9516 45 9618 44 9720 43 9822 42 9924 41 10026 39 10129 37
0.0012743848642289973,1,c3a963f5e3,297 7 401 4 504 2
0.8170767571806685,9,ac1ea6faa4,1 3230 3233 98 3334 96 3435 95 3536 93 3637 91 3738 89 3839 87 3940 84 4041 82 4142 81 4243 79 4344 78 4445 78 4546 77 4647 77 4748 77 4849 76 4950 75 5051 74 5152 72 5253 70 5354 67 5455 65 5556 65 5657 65 5758 64 5859 63 5960 62 6061 62 6162 90 6263 90 6364 88 6465 87 6566 86 6667 86 6768 86 6869 86 6970 85 7071 84 7172 84 7273 83 7374 82 7475 81 7576 79 7677 78 7778 76 7879 74 7980 72 8081 70 8182 67 8283 65 8384 64 8485 63 8586 62 8687 61 8788 60 8889 59 8990 58 9091 58 9192 58 9293 58 9394 59 9495 59 9596 60 9697 61 9798 61 9899 61 10000 61 10101 61
0.7446328791294972,8,c4ee594685,1 5252 5255 99 5358 97 5461 95 5564 93 5668 90 5772 87 5875 85 5979 82 6083 79 6186 77 6290 74 6393 72 6496 70 6600 67 6703 65 6806 63 6909 61 7012 59 7115 57 7218 55 7321 53 7424 51 7527 49 7630 47 7732 46 7835 44 7938 42 8041 40 8144 38 8246 37 8350 34 8453 32 8556 30 8659 28 8762 26 8865 24 8968 22 9071 20 9174 18 9276 17 9378 16 9480 15 9582 14 9684 13 9785 13 9887 12 9988 12 10089 12 10190 12
0.10312714439760808,2,0951f85203,1 13 102 13 203 13 304 13 405 13 506 12 607 12 708 11 809 11 910 10 1011 10 1112 10 1213 11 1314 12 1415 13 1516 13 1617 13 1718 12 1819 12 1920 12 2021 12 2122 12 2223 11 2324 10 2425 9 2526 9 2627 9 2728 9 2829 10 2930 10 3031 10 3132 10 3233 8 3334 7 3435 6 3536 5 3637 5 3738 5 3839 6 3940 7 4041 8 4142 8 4243 7 4344 7 4445 7 4546 7 4647 6 4748 4 4849 1 5556 1 5657 3 5758 5 5859 7 5960 9 6061 10 6162 10 6263 10 6364 10 6465 10 6566 10 6667 11 6768 11 6869 11 6970 12 7071 12 7172 12 7273 12 7374 12 7475 12 7576 13 7677 13 7778 13 7879 14 7980 14 8081 15 8182 16 8283 16 8384 17 8485 17 8586 17 8687 18 8788 18 8889 18 8990 18 9091 18 9192 18 9293 18 9394 18 9495 18 9596 17 9697 16 9798 13 9899 10 10000 8 10101 7
0.6414077051269483,7,dd87f1a21f,12 90 116 87 220 84 327 78 431 75 535 72 642 66 746 63 847 63 954 57 1061 51 1168 45 1272 42 1376 39 1483 33 1590 27 1694 24 1801 18 1905 15 2012 9 2119 3 4332 12 4421 24 4513 33 4602 45 4691 57 4780 69 4875 75 4973 78 5071 81 5166 87 5261 4941
0.0,0,46f402dcd5,
0.0,0,a667ba911e,
0.3878051171453779,4,c32752c00f,1780 3 1881 5 1982 7 2083 9 2184 11 2285 13 2386 15 2487 16 2588 18 2689 20 2790 22 2891 24 2992 25 3093 27 3194 28 3295 33 3396 38 3496 40 3597 40 3698 40 3798 41 3899 41 4000 41 4100 42 4201 42 4301 43 4402 43 4503 43 4603 44 4704 44 4804 45 4905 45 5005 46 5106 46 5206 47 5306 48 5407 48 5507 49 5607 50 5708 50 5808 51 5908 52 6009 52 6109 53 6210 53 6310 54 6410 55 6511 55 6611 56 6712 56 6812 57 6913 57 7013 58 7114 58 7215 58 7315 59 7416 59 7517 59 7618 59 7719 59 7819 60 7920 60 8021 60 8122 60 8223 60 8324 60 8424 61 8525 61 8626 61 8726 62 8827 62 8928 62 9028 63 9129 63 9230 63 9330 64 9431 64 9532 64 9632 65 9733 65 9834 65 9934 66 10035 66 10135 67
0.3708459954906382,4,3a58606814,1 29 102 29 203 29 304 29 405 30 506 30 607 30 708 30 809 30 910 30 1011 30 1112 30 1213 31 1314 31 1415 31 1516 32 1617 32 1718 32 1819 32 1920 32 2021 32 2122 32 2223 31 2324 31 2425 30 2526 30 2627 30 2728 30 2829 29 2930 29 3031 29 3132 29 3233 29 3334 29 3435 29 3536 29 3637 29 3738 30 3839 30 3940 30 4041 31 4142 31 4243 32 4344 33 4445 34 4546 35 4647 36 4748 37 4849 38 4950 39 5051 40 5152 41 5253 42 5354 43 5455 44 5556 45 5657 45 5758 45 5859 45 5960 46 6061 46 6162 46 6263 46 6364 46 6465 46 6566 46 6667 46 6768 46 6869 46 6970 46 7071 46 7172 46 7273 45 7374 45 7475 44 7576 44 7677 44 7778 43 7879 43 7980 42 8081 42 8182 42 8283 41 8384 41 8485 41 8586 41 8687 41 8788 41 8889 42 8990 42 9091 42 9192 43 9293 43 9394 43 9495 44 9596 44 9697 44 9798 44 9899 44 10000 44 10101 44
0.0,0,5155ad847f,
0.015096559160866581,1,0cf9c803b8,9293 3 9394 7 9495 11 9596 13 9697 16 9798 20 9899 23 10000 27 10101 34
0.7592392902656603,8,365abbdf77,63 39 161 42 259 45 357 48 455 51 553 54 652 56 750 59 849 61 948 63 1047 65 1146 67 1245 69 1344 71 1443 73 1543 74 1642 76 1741 78 1839 81 1938 83 2037 85 2136 87 2234 90 2333 92 2432 94 2531 96 2629 805 3435 100 3536 100 3637 100 3738 99 3839 99 3940 99 4041 100 4142 100 4243 100 4344 100 4445 100 4546 100 4647 99 4748 99 4849 98 4950 97 5051 95 5152 93 5253 91 5354 90 5455 88 5556 86 5657 85 5758 83 5859 82 5960 80 6061 79 6162 78 6263 76 6364 75 6465 74 6566 72 6667 72 6768 71 6869 70 6970 70 7071 69 7172 69 7273 69 7374 69 7475 69 7576 69 7677 68 7778 68 7879 67 7980 67 8081 66 8182 65 8283 64 8384 64 8485 63 8586 62 8687 61 8788 61 8889 60 8990 60 9091 59 9192 59 9293 59 9394 58 9495 58 9596 57 9697 57 9798 57 9899 56 10000 56 10101 55
0.0,0,d2aa4238f7,
0.9600039211841976,10,1621c14879,59 43 158 45 256 48 353 52 448 58 542 65 640 68 729 80 828 82 929 82 1023 89 1121 9081
0.6252328203117341,7,5ebe9e404d,1 5247 5253 92 5354 88 5455 83 5556 80 5657 76 5758 72 5859 68 5960 61 6061 57 6162 52 6263 46 6364 42 6465 38 6566 33 6667 31 6768 30 6869 29 6970 28 7071 26 7172 24 7273 21 7374 18 7475 14 7576 10 7677 7 7778 4 7879 1
0.0,0,17be1887b9,
0.2936966964023135,3,e204511fd2,3737 1 3834 5 3931 9 4028 13 4125 17 4222 21 4319 25 4417 28 4515 31 4614 33 4712 36 4811 38 4909 41 5008 43 5107 45 5207 46 5306 48 5405 50 5504 52 5603 54 5702 56 5801 58 5901 59 6000 61 6100 62 6200 63 6301 63 6401 64 6502 64 6602 65 6703 65 6804 65 6905 65 7006 65 7107 65 7208 65 7309 65 7410 65 7512 64 7613 64 7715 63 7817 62 7918 62 8020 61 8122 60 8224 59 8327 57 8430 55 8534 52 8637 50 8740 48 8843 46 8946 44 9049 42 9152 40 9255 38 9358 36 9461 34 9564 32 9667 30 9770 28 9872 27 9975 25 10077 24 10180 22
0.0,0,8a29fd2ebe,
0.9823546711106754,10,29162a3471,28 74 122 81 218 86 317 88 418 88 520 87 622 86 725 84 825 85 924 87 1019 93 1115 300 1416 100 1518 99 1619 8583
0.91216547397314,10,5f51a19f9e,505 1 597 10 689 19 780 29 873 37 965 63 1056 9146
0.7555141652779139,8,70b6a2347f,1011 8 1112 12 1213 16 1314 20 1415 24 1516 28 1617 31 1718 34 1819 38 1920 40 2021 43 2122 46 2223 49 2324 51 2425 53 2526 56 2627 58 2728 60 2829 62 2930 64 3031 66 3132 67 3233 72 3334 77 3435 81 3536 84 3637 86 3738 88 3839 90 3940 91 4041 93 4142 93 4243 94 4344 95 4445 96 4546 97 4647 97 4748 98 4849 99 4950 100 5051 100 5152 5050
0.7502205666111166,8,b6604d4bd6,1818 1 1917 3 1995 26 2073 49 2170 53 2269 55 2368 57 2467 59 2567 60 2666 62 2766 63 2866 64 2964 67 3057 75 3156 77 3256 78 3350 85 3450 86 3550 87 3649 89 3745 6457
0.0,0,5ff89814f5,
0.6420939123615332,7,58d177c0d0,40 62 141 62 242 62 343 62 444 62 548 59 649 59 753 56 851 59 952 59 1053 59 1154 59 1255 59 1353 62 1454 62 1555 62 1656 62 1757 62 1858 62 1959 62 2060 62 2161 62 2262 62 2363 62 2464 62 2565 62 2663 65 2764 65 2865 65 2966 65 3067 65 3168 65 3266 68 3367 68 3468 68 3569 68 3667 71 3768 71 3869 71 3970 71 4071 71 4172 71 4273 71 4374 71 4475 71 4579 68 4680 68 4781 68 4882 68 4983 68 5084 68 5185 68 5286 68 5387 68 5488 68 5589 68 5690 68 5791 68 5892 68 5990 71 6091 71 6195 68 6296 68 6397 68 6495 71 6596 71 6697 71 6798 71 6899 71 7000 71 7104 68 7205 68 7306 68 7407 68 7508 68 7609 68 7710 68 7814 65 7915 65 8019 62 8120 62 8221 62 8322 62 8423 62 8524 62 8625 62 8726 62 8824 65 8925 65 9026 65 9127 65 9228 65 9332 62 9433 62 9537 59 9638 59 9742 56 9843 56 9944 56 10048 53 10152 50
0.0,0,2fbde8630d,
0.06381727281639055,1,32062fff08,6257 6 6355 9 6453 12 6551 15 6651 16 6753 15 6854 15 6955 15 7056 15 7156 16 7257 16 7356 18 7457 18 7558 18 7661 16 7763 15 7864 15 7964 16 8063 18 8162 20 8261 22 8361 23 8460 25 8560 26 8661 26 8762 26 8865 24 8968 22 9071 20 9174 18 9277 16 9379 15 9481 14 9583 13 9685 12 9787 11 9889 10 9992 8 10093 8 10194 8
0.0,0,e3755d5769,
0.0,0,efe3e72587,
0.0,0,6493c2cbab,
0.4631898833447701,5,f6009f764c,1 74 102 74 203 75 304 75 405 76 506 77 607 77 708 78 809 79 910 80 1011 81 1112 83 1213 84 1314 85 1415 86 1516 87 1617 88 1718 89 1819 90 1920 91 2021 91 2122 92 2223 93 2324 93 2425 93 2526 94 2627 94 2728 94 2829 93 2930 93 3031 93 3132 92 3233 92 3334 91 3435 90 3536 89 3637 87 3738 86 3839 84 3940 83 4041 81 4142 79 4243 76 4344 74 4445 72 4546 69 4647 66 4748 64 4849 61 4950 58 5051 55 5152 52 5253 49 5354 46 5455 43 5556 41 5657 38 5758 35 5859 32 5960 30 6061 27 6162 24 6263 22 6364 19 6465 17 6566 14 6667 12 6768 9 6869 7 6970 5 7071 2
0.34918145279874524,4,1268fbf8c2,77 25 178 25 279 25 381 24 485 21 587 20 690 18 794 15 898 12 1000 11 1101 11 1202 11 1302 12 1402 13 1501 15 1600 17 1698 20 1796 23 1894 26 1992 29 2090 32 2189 34 2288 36 2387 38 2485 41 2584 43 2682 46 2781 48 2879 51 2977 54 3074 58 3172 61 3270 64 3369 66 3467 69 3568 69 3667 71 3767 72 3867 73 3966 75 4067 75 4168 75 4276 68 4381 64 4486 60 4588 59 4689 59 4791 13 4807 42 4892 9 4910 40 4993 5 5015 36 5121 31 5225 28 5327 27 5429 26 5531 25 5632 25 5732 26 5833 26 5933 27 6034 27 6134 28 6233 30 6333 29 6433 27 6533 27 6631 29 6731 31 6830 34 6928 39 7027 44 7125 47 7223 50 7320 54 7419 56 7518 58 7618 59 7719 59 7821 58 7922 58 8023 57 8124 56 8225 55 8327 53 8428 52 8530 51 8634 14 8655 25 8739 6 8761 17 8865 10 8969 2
0.0,0,eb84dfdf18,
0.0,0,68bad6a787,
0.0,0,13fb17bf13,
0.0,0,980570ed7e,
0.0,0,b637a7621a,
0.0,0,d14ad5cb55,
0.3717282619351044,4,bf00a0ab71,1 6 102 7 203 8 304 11 405 11 506 11 607 12 708 13 809 14 910 16 1011 17 1112 18 1213 18 1314 18 1415 18 1516 18 1617 18 1718 19 1819 20 1920 20 2021 21 2122 22 2223 22 2324 23 2425 24 2526 24 2627 25 2728 26 2829 26 2930 27 3031 27 3132 27 3233 27 3334 27 3435 27 3536 26 3637 26 3738 27 3839 27 3940 27 4041 27 4142 28 4243 28 4344 29 4445 29 4546 29 4647 29 4748 30 4849 30 4950 30 5051 31 5152 31 5253 32 5354 32 5455 34 5556 35 5657 40 5758 46 5859 48 5960 50 6061 50 6162 50 6263 50 6364 50 6465 50 6566 50 6667 50 6768 50 6869 50 6970 50 7071 51 7172 52 7273 54 7374 57 7475 59 7576 60 7677 61 7778 61 7879 60 7980 60 8081 60 8182 60 8283 59 8384 59 8485 58 8586 58 8687 58 8788 57 8889 57 8990 58 9091 59 9192 59 9293 59 9394 59 9495 60 9596 60 9697 60 9798 61 9899 62 10000 62 10101 63
0.3512400745024998,4,d468d401ab,6388 10 6476 37 6569 57 6668 71 6768 83 6869 93 6970 3232
0.7013037937457112,8,691dc0bc42,1 5837 5841 95 5948 87 6057 76 6162 70 6263 67 6364 65 6465 62 6566 60 6667 57 6768 55 6869 52 6970 50 7071 47 7172 45 7273 42 7374 40 7475 37 7576 35 7677 33 7778 30 7879 28 7980 26 8081 24 8182 23 8283 21 8384 19 8485 17 8586 15 8687 13 8788 10 8889 8 8990 5 9091 3
0.0,0,a4e90eef39,
0.4554455445544554,5,baac3469ae,1 4343 9899 303
0.8281541025389668,9,1cb4733828,47 55 148 55 249 55 349 56 450 56 551 56 651 57 752 57 852 58 953 58 1053 59 1154 59 1254 60 1355 60 1455 61 1556 61 1656 62 1757 62 1857 63 1958 63 2059 63 2159 64 2260 64 2360 65 2461 65 2561 66 2661 67 2761 68 2862 68 2962 69 3063 69 3163 70 3264 70 3364 71 3465 71 3565 72 3666 72 3766 73 3866 74 3966 75 4067 75 4166 77 4266 78 4365 80 4465 81 4565 82 4664 84 4764 85 4864 86 4964 87 5064 88 5163 90 5263 91 5363 92 5463 93 5562 95 5662 96 5761 98 5861 4341
0.29781393980982257,3,44d745a704,91 11 191 12 291 13 392 13 492 14 592 15 693 15 793 16 893 17 994 17 1094 18 1194 19 1295 19 1395 20 1495 21 1596 21 1696 22 1797 22 1897 23 1998 23 2099 23 2199 24 2300 24 2401 24 2502 24 2602 25 2703 25 2804 25 2905 25 3005 26 3106 26 3206 27 3307 27 3408 27 3508 28 3608 29 3709 29 3809 30 3910 30 4010 31 4110 32 4210 33 4310 34 4410 35 4510 36 4611 36 4711 37 4811 38 4912 38 5012 39 5113 39 5213 40 5314 40 5415 40 5516 40 5617 40 5718 40 5820 39 5921 39 6022 39 6124 38 6225 38 6326 38 6428 37 6529 37 6631 36 6732 36 6834 35 6935 35 7036 35 7138 34 7239 34 7341 33 7442 33 7544 32 7645 32 7747 31 7848 31 7949 31 8050 31 8151 31 8253 30 8353 31 8454 31 8554 32 8655 32 8755 33 8855 34 8956 34 9056 35 9156 36 9257 36 9358 36 9458 37 9559 37 9660 14 9675 22 9761 14 9776 22 9861 14 9877 22 9962 14 9978 22 10063 13 10080 21 10164 13 10181 21
0.0,0,c70153909b,
0.13057543378100187,2,0ece337a15,6766 2 6865 4 6967 3 7038 33 7138 34 7239 34 7341 33 7442 33 7543 33 7644 33 7745 33 7846 33 7947 33 8048 33 8149 33 8249 34 8350 34 8450 35 8550 36 8650 37 8750 38 8850 39 8949 41 9048 43 9149 43 9249 44 9349 45 9446 49 9546 50 9646 51 9740 58 9840 59 9939 61 10038 63 10137 65
0.0,0,1a4278325d,
0.29928438388393297,3,feadf0e85d,1 3030 3100 23
0.8557004215273012,9,0e53e6294a,2 100 103 100 205 99 307 98 409 97 511 96 612 96 714 95 815 95 916 95 1017 95 1118 95 1218 96 1318 97 1419 97 1520 97 1621 97 1723 96 1825 95 1927 94 2029 93 2130 93 2232 92 2333 92 2435 91 2536 91 2638 90 2739 90 2841 89 2943 88 3044 88 3145 88 3247 87 3348 87 3448 88 3549 88 3649 89 3749 90 3851 89 3952 89 4053 89 4154 89 4255 89 4356 89 4457 89 4558 89 4660 88 4762 87 4864 86 4966 85 5068 84 5170 83 5272 82 5373 82 5475 81 5576 81 5677 81 5778 81 5879 81 5980 81 6081 81 6182 81 6283 81 6385 80 6486 80 6588 79 6690 78 6791 78 6892 78 6993 78 7093 79 7194 79 7295 79 7396 79 7498 78 7599 78 7699 79 7800 79 7901 79 8002 79 8103 79 8204 79 8305 79 8406 79 8507 79 8607 80 8708 80 8808 81 8909 81 9010 81 9110 82 9210 83 9310 84 9410 85 9511 85 9612 85 9713 85 9814 85 9915 85 10016 85 10116 86
0.13792765415155378,2,0389fc6012,91 11 193 10 294 10 395 10 496 10 597 10 698 10 799 10 900 10 1001 10 1101 11 1202 11 1302 12 1402 13 1499 17 1598 19 1699 19 1800 19 1901 19 2003 18 2105 17 2207 16 2308 16 2410 15 2511 15 2613 14 2715 13 2817 12 2918 12 3020 11 3121 11 3222 11 3323 11 3423 12 3523 13 3624 13 3726 12 3827 12 3929 11 4030 11 4131 11 4232 11 4334 10 4435 10 4536 10 4637 10 4738 10 4839 10 4941 9 5042 9 5143 9 5244 9 5346 8 5447 8 5548 8 5649 8 5749 9 5850 9 5949 11 6050 11 6151 11 6251 12 6351 13 6451 14 6552 14 6653 14 6753 15 6854 15 6955 15 7056 15 7157 15 7258 15 7359 15 7460 15 7561 15 7662 15 7763 15 7864 15 7966 14 8067 14 8168 14 8269 14 8370 14 8471 14 8572 14 8672 15 8773 15 8872 17 8972 18 9071 20 9170 22 9270 23 9371 23 9472 23 9573 23 9674 23 9775 23 9875 24 9975 25 10076 25 10177 25
0.0,0,78299d7a47,
0.0,0,1986fcadda,
0.964317223801588,10,fb17f161d1,1 7676 7678 100 7780 99 7882 98 7984 97 8086 96 8188 95 8290 94 8392 93 8494 92 8596 91 8698 90 8801 88 8903 87 9005 86 9107 85 9210 83 9312 82 9415 80 9517 79 9619 78 9722 76 9824 75 9926 74 10029 72 10131 71
0.5500441133222234,6,c95d3f1510,1 5454 5470 86 5586 71
0.8805019115772963,9,e89272a29b,1 93 102 93 203 94 304 94 405 94 506 94 607 94 708 95 809 95 910 95 1011 95 1112 95 1213 95 1314 95 1415 95 1516 95 1617 95 1718 95 1819 94 1920 94 2021 94 2122 94 2223 94 2324 93 2425 93 2526 93 2627 93 2728 93 2829 93 2930 93 3031 94 3132 94 3233 94 3334 94 3435 94 3536 94 3637 94 3738 94 3839 94 3940 94 4041 94 4142 93 4243 93 4344 93 4445 93 4546 93 4647 93 4748 92 4849 92 4950 92 5051 91 5152 91 5253 91 5354 90 5455 90 5556 90 5657 90 5758 90 5859 90 5960 90 6061 90 6162 89 6263 89 6364 89 6465 88 6566 88 6667 88 6768 87 6869 87 6970 86 7071 86 7172 86 7273 86 7374 86 7475 86 7576 85 7677 85 7778 85 7879 85 7980 85 8081 84 8182 84 8283 83 8384 82 8485 82 8586 82 8687 81 8788 80 8889 80 8990 79 9091 79 9192 78 9293 78 9394 77 9495 76 9596 76 9697 75 9798 75 9899 74 10000 74 10101 74
0.0,0,eabed5b2b4,
0.0,0,b09f0e743d,
0.5133810410744045,6,f3220c3590,1 3535 3540 97 3647 91 3752 87 3860 79 3962 70 4066 63 4184 41 4289 33 4392 24 4503 3 8384 11 8485 32 8586 46 8687 59 8788 61 8889 64 8990 66 9091 67 9192 67 9293 68 9394 69 9495 69 9596 70 9697 71 9798 72 9899 73 10000 74 10101 75
0.0,0,ec2664c4cf,
0.0046073914322125285,1,8c976149d0,1 8 102 8 203 7 304 6 405 6 506 5 607 4 708 2 809 1
0.7115969022644839,8,f0e99e9761,2811 18 2888 42 2947 6851 9803 96 9910 90 10017 84 10124 78
0.3229095186746397,4,1ff0aa7f05,4646 1 4745 3 4844 5 4942 8 5043 8 5143 9 5243 10 5343 11 5443 12 5544 12 5643 14 5742 16 5841 18 5939 21 6039 22 6138 24 6237 26 6335 29 6435 30 6534 32 6633 34 6731 37 6828 41 6925 45 7021 50 7118 54 7215 58 7313 61 7410 65 7507 69 7605 72 7703 75 7801 78 7899 81 7997 84 8095 87 8193 90 8291 93 8390 95 8488 1714
